P29_003,P29_004
"16001",二戸市立福岡小学校
"16001",二戸市立仁左平小学校
"16001",二戸市立中央小学校
"16001",二戸市立石切所小学校
"16001",二戸市立御返地小学校
"16001",二戸市立二戸西小学校
"16001",二戸市立浄法寺小学校
"16001",二戸市立金田一小学校
"16001",八幡平市立大更小学校
"16001",八幡平市立田頭小学校
"16001",八幡平市立平笠小学校
"16001",八幡平市立平舘小学校
"16001",八幡平市立寺田小学校
"16001",八幡平市立松野小学校
"16001",八幡平市立寄木小学校
"16001",八幡平市立柏台小学校
"16001",八幡平市立田山小学校
"16001",八幡平市立安代小学校
"16001",奥州市立水沢小学校
"16001",奥州市立水沢南小学校
"16001",奥州市立常盤小学校
"16001",奥州市立佐倉河小学校
"16001",奥州市立真城小学校
"16001",奥州市立姉体小学校
"16001",奥州市立羽田小学校
"16001",奥州市立黒石小学校
"16001",奥州市立岩谷堂小学校
"16001",奥州市立江刺愛宕小学校
"16001",奥州市立田原小学校
"16001",奥州市立稲瀬小学校
"16001",奥州市立前沢小学校
"16001",奥州市立南都田小学校
"16001",奥州市立若柳小学校
"16001",奥州市立胆沢愛宕小学校
"16001",奥州市立胆沢第一小学校
"16001",奥州市立衣里小学校
"16001",奥州市立衣川小学校
"16001",奥州市立江刺ひがし小学校
"16001",滝沢市立篠木小学校
"16001",滝沢市立滝沢小学校
"16001",滝沢市立滝沢第二小学校
"16001",滝沢市立鵜飼小学校
"16001",滝沢市立一本木小学校
"16001",滝沢市立姥屋敷小学校
"16001",滝沢市立柳沢小学校
"16001",滝沢市立滝沢東小学校
"16001",滝沢市立滝沢中央小学校
"16001",雫石町立雫石小学校
"16001",雫石町立七ツ森小学校
"16001",雫石町立御明神小学校
"16001",雫石町立御所小学校
"16001",雫石町立西山小学校
"16001",葛巻町立葛巻小学校
"16001",葛巻町立小屋瀬小学校
"16001",葛巻町立江刈小学校
"16001",葛巻町立五日市小学校
"16001",岩手町立沼宮内小学校
"16001",岩手町立川口小学校
"16001",岩手町立一方井小学校
"16001",紫波町立日詰小学校
"16001",紫波町立赤石小学校
"16001",紫波町立古館小学校
"16001",紫波町立西の杜小学校
"16001",紫波町立紫波東小学校
"16001",矢巾町立徳田小学校
"16001",矢巾町立煙山小学校
"16001",矢巾町立不動小学校
"16001",矢巾町立矢巾東小学校
"16001",西和賀町立湯田小学校
"16001",西和賀町立沢内小学校
"16001",金ケ崎町立金ケ崎小学校
"16001",金ケ崎町立第一小学校
"16001",金ケ崎町立三ケ尻小学校
"16001",金ケ崎町立永岡小学校
"16001",金ケ崎町立西小学校
"16001",平泉町立平泉小学校
"16001",平泉町立長島小学校
"16001",住田町立世田米小学校
"16001",住田町立有住小学校
"16001",大槌町立吉里吉里小学校
"16001",山田町立豊間根小学校
"16001",山田町立船越小学校
"16001",山田町立山田小学校
"16001",岩泉町立岩泉小学校
"16001",岩泉町立釜津田小学校
"16001",岩泉町立有芸小学校
"16001",岩泉町立小本小学校
"16001",岩泉町立小川小学校
"16001",田野畑村立田野畑小学校
"16001",普代村立普代小学校
"16001",軽米町立軽米小学校
"16001",軽米町立小軽米小学校
"16001",軽米町立晴山小学校
"16001",野田村立野田小学校
"16001",九戸村立伊保内小学校
"16001",九戸村立長興寺小学校
"16001",九戸村立戸田小学校
"16001",九戸村立山根小学校
"16001",九戸村立江刺家小学校
"16001",洋野町立種市小学校
"16001",洋野町立角浜小学校
"16001",洋野町立宿戸小学校
"16001",洋野町立中野小学校
"16001",洋野町立大野小学校
"16001",洋野町立林郷小学校
"16001",洋野町立帯島小学校
"16001",一戸町立一戸小学校
"16001",一戸町立一戸小学校養護分校
"16001",一戸町立小鳥谷小学校
"16001",一戸町立奥中山小学校
"16001",一戸町立一戸南小学校
"16001",一戸町立鳥海小学校
"16001",盛岡白百合学園小学校
"16002",岩手大学教育学部附属中学校
"16002",盛岡市立下橋中学校
"16002",盛岡市立下小路中学校
"16002",盛岡市立厨川中学校
"16002",盛岡市立上田中学校
"16002",盛岡市立河南中学校
"16002",盛岡市立仙北中学校
"16002",盛岡市立大宮中学校
"16002",盛岡市立米内中学校
"16002",盛岡市立土淵中学校
"16002",盛岡市立黒石野中学校
"16002",盛岡市立黒石野中学校北杜分校
"16002",盛岡市立城西中学校
"16002",盛岡市立城東中学校
"16002",盛岡市立北陵中学校
"16002",盛岡市立松園中学校
"16002",盛岡市立玉山中学校
"16002",盛岡市立巻堀中学校
"16002",盛岡市立渋民中学校
"16002",盛岡市立見前中学校
"16002",盛岡市立飯岡中学校
"16002",盛岡市立乙部中学校
"16002",盛岡市立見前南中学校
"16002",盛岡市立北松園中学校
"16002",宮古市立第一中学校
"16002",宮古市立第二中学校
"16002",宮古市立河南中学校
"16002",宮古市立宮古西中学校
"16002",宮古市立花輪中学校
"16002",宮古市立津軽石中学校
"16002",宮古市立重茂中学校
"16002",宮古市立崎山中学校
"16002",宮古市立田老第一中学校
"16002",宮古市立新里中学校
"16002",宮古市立川井中学校
"16002",大船渡市立第一中学校
"16002",大船渡市立大船渡中学校
"16002",大船渡市立末崎中学校
"16002",大船渡市立東朋中学校
"16002",花巻市立花巻中学校
"16002",花巻市立南城中学校
"16002",花巻市立矢沢中学校
"16002",花巻市立湯本中学校
"16002",花巻市立宮野目中学校
"16002",花巻市立湯口中学校
"16002",花巻市立西南中学校
"16002",花巻市立花巻北中学校
"16002",花巻市立大迫中学校
"16002",花巻市立石鳥谷中学校
"16002",花巻市立東和中学校
"16002",北上市立北上中学校
"16002",北上市立飯豊中学校
"16002",北上市立南中学校
"16002",北上市立北上北中学校
"16002",北上市立上野中学校
"16002",北上市立東陵中学校
"16002",北上市立和賀西中学校
"16002",北上市立和賀東中学校
"16002",北上市立江釣子中学校
"16002",久慈市立久慈中学校
"16002",久慈市立長内中学校
"16002",久慈市立大川目中学校
"16002",久慈市立夏井中学校
"16002",久慈市立侍浜中学校
"16002",久慈市立宇部中学校
"16002",久慈市立三崎中学校
"16002",久慈市立山形中学校
"16002",遠野市立遠野中学校
"16002",遠野市立遠野東中学校
"16002",遠野市立遠野西中学校
"16002",一関市立一関中学校
"16002",一関市立桜町中学校
"16002",一関市立厳美中学校
"16002",一関市立舞川中学校
"16002",一関市立萩荘中学校
"16002",岩手県立一関第一高等学校附属中学校
"16002",一関市立花泉中学校
"16002",一関市立千厩中学校
"16002",一関市立磐井中学校
"16002",一関市立藤沢中学校
"16002",一関市立東山中学校
"16002",一関市立室根中学校
"16002",一関市立川崎中学校
"16002",一関市立一関東中学校
"16002",一関市立大東中学校
"16002",陸前高田市立高田東中学校
"16002",陸前高田市立高田第一中学校
"16002",釜石市立甲子中学校
"16002",釜石市立唐丹中学校
"16002",釜石市立大平中学校
"16002",釜石市立釜石東中学校
"16002",釜石市立釜石中学校
"16002",二戸市立福岡中学校
"16002",二戸市立浄法寺中学校
"16002",二戸市立金田一中学校
"16002",八幡平市立西根中学校
"16002",八幡平市立西根第一中学校
"16002",八幡平市立松尾中学校
"16002",八幡平市立安代中学校
"16002",奥州市立水沢中学校
"16002",奥州市立東水沢中学校
"16002",奥州市立水沢南中学校
"16002",奥州市立江刺第一中学校
"16002",奥州市立前沢中学校
"16002",奥州市立衣川中学校
"16002",奥州市立胆沢中学校
"16002",滝沢市立滝沢南中学校
"16002",滝沢市立滝沢第二中学校
"16002",滝沢市立一本木中学校
"16002",滝沢市立姥屋敷中学校
"16002",滝沢市立柳沢中学校
"16002",滝沢市立滝沢中学校
"16002",雫石町立雫石中学校
"16002",葛巻町立葛巻中学校
"16002",葛巻町立小屋瀬中学校
"16002",葛巻町立江刈中学校
"16002",岩手町立川口中学校
"16002",岩手町立一方井中学校
"16002",岩手町立沼宮内中学校
"16002",紫波町立紫波第一中学校
"16002",紫波町立紫波第二中学校
"16002",紫波町立紫波第三中学校
"16002",矢巾町立矢巾中学校
"16002",矢巾町立矢巾北中学校
"16002",西和賀町立湯田中学校
"16002",西和賀町立沢内中学校
"16002",金ケ崎町立金ケ崎中学校
"16002",平泉町立平泉中学校
"16002",住田町立世田米中学校
"16002",住田町立有住中学校
"16002",大槌町立吉里吉里中学校
"16002",山田町立山田中学校
"16002",岩泉町立岩泉中学校
"16002",岩泉町立小川中学校
"16002",岩泉町立小本中学校
"16002",田野畑村立田野畑中学校
"16002",普代村立普代中学校
"16002",軽米町立軽米中学校
"16002",野田村立野田中学校
"16002",九戸村立九戸中学校
"16002",洋野町立種市中学校
"16002",洋野町立中野中学校
"16002",洋野町立大野中学校
"16002",一戸町立一戸中学校
"16002",一戸町立一戸中学校養護分校
"16002",一戸町立奥中山中学校
"16002",岩手中学校
"16002",盛岡白百合学園中学校
"16002",盛岡中央高等学校附属中学校
"16004",岩手県立盛岡第一高等学校
"16004",岩手県立盛岡第二高等学校
"16004",岩手県立盛岡第三高等学校
"16004",岩手県立盛岡第四高等学校
"16004",岩手県立盛岡北高等学校
"16004",岩手県立盛岡南高等学校
"16004",岩手県立不来方高等学校
"16004",岩手県立杜陵高等学校
"16004",岩手県立杜陵高等学校奥州校
"16004",岩手県立盛岡農業高等学校
"16004",岩手県立盛岡工業高等学校
"16004",岩手県立盛岡商業高等学校
"16004",岩手県立沼宮内高等学校
"16004",岩手県立葛巻高等学校
"16004",岩手県立平舘高等学校
"16004",岩手県立雫石高等学校
"16004",岩手県立紫波総合高等学校
"16004",岩手県立花巻北高等学校
"16004",岩手県立花巻南高等学校
"16004",岩手県立花巻農業高等学校
"16004",岩手県立花北青雲高等学校
"16004",岩手県立大迫高等学校
"16004",岩手県立遠野高等学校
"16004",岩手県立遠野緑峰高等学校
"16004",岩手県立黒沢尻北高等学校
"16004",岩手県立北上翔南高等学校
"16004",岩手県立黒沢尻工業高等学校
"16004",岩手県立西和賀高等学校
"16004",岩手県立水沢高等学校
"16004",岩手県立水沢農業高等学校
"16004",岩手県立水沢工業高等学校
"16004",岩手県立水沢商業高等学校
"16004",岩手県立前沢高等学校
"16004",岩手県立金ケ崎高等学校
"16004",岩手県立岩谷堂高等学校
"16004",岩手県立一関第一高等学校
"16004",岩手県立一関第二高等学校
"16004",岩手県立一関工業高等学校
"16004",岩手県立花泉高等学校
"16004",岩手県立大東高等学校
"16004",岩手県立千厩高等学校
"16004",岩手県立高田高等学校
"16004",岩手県立大船渡高等学校
"16004",岩手県立大船渡東高等学校
"16004",岩手県立住田高等学校
"16004",岩手県立釜石高等学校
"16004",岩手県立釜石商工高等学校
"16004",岩手県立大槌高等学校
